Row Created Date Time,Metric ID,Description of Metric,Indicator Domain Group,OMH Region,Age Group,Numerator,Denominator,Rate,Year,Quarter,Year to Date Numerator,Year to Date Denominator,Year to Date Rate
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,351,1031,0.340446169,2013,Q1Q2,351,1031,0.340446169
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Youth,578,1375,0.420363636,2014,Q3Q4,1142,2774,0.411679885
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,485,1137,0.426561126,2012,Q1,485,1137,0.426561126
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,423,945,0.447619048,2012,Q1,423,945,0.447619048
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,288,738,0.390243902,2014,Q1Q2,288,738,0.390243902
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,619,1075,0.575813953,2011,Q4,2831,5033,0.562487582
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,248,647,0.383307573,2011,Q3,853,2040,0.418137255
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,253,590,0.428813559,2014,Q3Q4,564,1364,0.413489736
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,4058,10185,0.398429062,2014,Q3Q4,8335,20595,0.404709881
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,660,1359,0.485651214,2010,Q4,2642,5110,0.51702544
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,130,233,0.557939914,2011,Q1,130,233,0.557939914
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,515,1035,0.497584541,2011,Q2,970,2078,0.466794995
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,221,558,0.396057348,2012,Q3,798,1762,0.452894438
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,466,1170,0.398290598,2013,Q1Q2,466,1170,0.398290598
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Youth,356,648,0.549382716,2011,Q1,356,648,0.549382716
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,802,1992,0.402610442,2013,Q1Q2,802,1992,0.402610442
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,803,2001,0.40129935,2011,Q3,2687,6264,0.428959132
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,313,645,0.485271318,2011,Q4,1354,2789,0.485478666
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,991,1790,0.553631285,2012,Q3,3626,6498,0.558017852
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,728,1992,0.365461847,2013,Q1Q2,728,1992,0.365461847
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1262,2243,0.562639322,2012,Q2,2635,4708,0.559685641
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,512,1545,0.331391586,2014,Q3Q4,959,2721,0.352443954
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,204,645,0.31627907,2011,Q4,938,2789,0.336321262
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,316,849,0.372202591,2012,Q2,622,1665,0.373573574
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,621,1281,0.484777518,2014,Q1Q2,621,1281,0.484777518
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,341,776,0.43943299,2012,Q4,1753,3599,0.487079744
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,142,233,0.60944206,2011,Q3,497,763,0.651376147
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,608,1035,0.587439614,2011,Q3,1936,3113,0.621908127
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,316,708,0.446327684,2011,Q3,1026,2127,0.482369535
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,379,956,0.396443515,2012,Q4,1782,4219,0.42237497
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4214,8046,0.523738504,2010,Q4,17673,33338,0.530115784
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,723,2024,0.357213439,2013,Q3Q4,1474,4052,0.363770977
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1694,4241,0.399434096,2011,Q4,7091,17359,0.408491273
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1609,3907,0.41182493,2012,Q4,7083,16629,0.42594263
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,184,312,0.58974359,2011,Q4,665,1120,0.59375
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,88,237,0.371308017,2011,Q2,167,450,0.371111111
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,93,203,0.458128079,2011,Q4,406,860,0.472093023
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,255,594,0.429292929,2013,Q3Q4,563,1345,0.418587361
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,366,1545,0.236893204,2014,Q3Q4,697,2721,0.256155825
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,97,236,0.411016949,2011,Q3,321,740,0.433783784
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,450,1375,0.327272727,2014,Q3Q4,895,2774,0.322638789
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1707,4114,0.414924648,2012,Q1,1707,4114,0.414924648
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Youth,1226,2229,0.550022432,2011,Q4,4774,8611,0.554407154
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,2195,4100,0.535365854,2013,Q3Q4,4566,8368,0.545650096
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2445,6860,0.356413994,2012,Q4,11583,29661,0.390512795
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,343,645,0.531782946,2011,Q4,1472,2789,0.527787738
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Youth,1169,2262,0.516799293,2012,Q1,1169,2262,0.516799293
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,198,572,0.346153846,2012,Q1,198,572,0.346153846
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2042,4214,0.484575225,2012,Q2,4051,8385,0.483124627
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,224,457,0.490153173,2014,Q1Q2,224,457,0.490153173
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,291,752,0.386968085,2010,Q4,1226,3065,0.4
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1914,4114,0.465240642,2012,Q1,1914,4114,0.465240642
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,158,243,0.650205761,2011,Q4,667,1020,0.653921569
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1799,3907,0.460455593,2012,Q4,7988,16629,0.480365626
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,3532,10185,0.346784487,2014,Q3Q4,7198,20595,0.349502306
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,145,233,0.622317597,2011,Q3,508,763,0.665792923
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,288,445,0.647191011,2014,Q1Q2,288,445,0.647191011
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,195,297,0.656565657,2011,Q2,355,530,0.669811321
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,228,341,0.668621701,2012,Q4,844,1317,0.640850418
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,167,524,0.31870229,2012,Q4,805,2313,0.348032858
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,432,740,0.583783784,2012,Q3,1256,2186,0.574565416
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,350,602,0.581395349,2010,Q4,1598,2648,0.60347432
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,5246,15941,0.329088514,2014,Q1Q2,5246,15941,0.329088514
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,3556,10062,0.353408865,2014,Q1Q2,3556,10062,0.353408865
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4646,16680,0.27853717,2014,Q3Q4,9331,33142,0.281546074
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,207,708,0.292372881,2011,Q3,715,2127,0.336154208
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,294,680,0.432352941,2011,Q4,1313,3006,0.436793081
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,159,247,0.643724696,2012,Q4,614,954,0.64360587
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,3273,9044,0.361897391,2013,Q3Q4,6524,17525,0.372268188
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,305,774,0.394056848,2010,Q4,1180,2738,0.430971512
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2348,9044,0.259619637,2013,Q3Q4,4674,17525,0.266704708
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1968,4241,0.4640415,2011,Q4,8166,17359,0.470418803
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,264,680,0.388235294,2011,Q4,1204,3006,0.400532269
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,297,849,0.349823322,2012,Q2,588,1665,0.353153153
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,521,1368,0.380847953,2011,Q1,521,1368,0.380847953
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,291,765,0.380392157,2011,Q2,558,1419,0.393234672
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,200,314,0.636942675,2010,Q4,742,1142,0.649737303
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,283,439,0.644646925,2014,Q3Q4,583,900,0.647777778
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,549,1345,0.408178439,2011,Q2,1070,2713,0.394397346
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,346,804,0.430348259,2011,Q2,694,1563,0.444017914
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,437,1255,0.348207171,2014,Q3Q4,911,2553,0.356835096
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,414,1024,0.404296875,2012,Q3,1380,3227,0.427641773
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,409,1351,0.302738712,2014,Q1Q2,409,1351,0.302738712
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2954,10185,0.290034364,2014,Q3Q4,6069,20595,0.294683176
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Youth,1032,2001,0.515742129,2011,Q3,3470,6264,0.553959132
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,93,225,0.413333333,2011,Q1,93,225,0.413333333
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,606,978,0.619631902,2010,Q4,2605,4063,0.641151858
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,348,759,0.458498024,2011,Q1,348,759,0.458498024
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,580,909,0.638063806,2011,Q4,2529,4025,0.628322981
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Youth,2212,4123,0.536502547,2013,Q1Q2,2212,4123,0.536502547
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,311,643,0.483670295,2012,Q3,1145,2308,0.49610052
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,500,1068,0.468164794,2013,Q3Q4,984,2124,0.463276836
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,5023,14047,0.35758525,2013,Q1Q2,5023,14047,0.35758525
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,6902,14842,0.465031667,2013,Q3Q4,13835,29205,0.473720253
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,158,243,0.650205761,2011,Q4,678,1020,0.664705882
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,212,420,0.504761905,2013,Q3Q4,468,895,0.522905028
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,701,2115,0.33144208,2014,Q3Q4,1415,4228,0.334673605
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,272,724,0.375690608,2012,Q1,272,724,0.375690608
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1722,4123,0.417657046,2013,Q1Q2,1722,4123,0.417657046
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,874,1580,0.553164557,2014,Q3Q4,1692,3045,0.555665025
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Youth,160,233,0.686695279,2011,Q1,160,233,0.686695279
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,177,524,0.33778626,2012,Q4,894,2313,0.386511025
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,237,448,0.529017857,2013,Q1Q2,237,448,0.529017857
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,463,927,0.499460626,2012,Q2,938,1876,0.5
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,500,1439,0.347463516,2013,Q1Q2,500,1439,0.347463516
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,397,691,0.574529667,2011,Q1,397,691,0.574529667
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,81,212,0.382075472,2012,Q2,185,460,0.402173913
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,186,312,0.596153846,2011,Q4,678,1120,0.605357143
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2992,7509,0.398455187,2012,Q2,6079,15114,0.402209872
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1584,4176,0.379310345,2014,Q3Q4,3278,8654,0.378784377
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,164,247,0.663967611,2012,Q4,624,954,0.65408805
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,220,463,0.475161987,2014,Q3Q4,449,933,0.481243301
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,572,1351,0.423390081,2014,Q1Q2,572,1351,0.423390081
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,55,154,0.357142857,2012,Q4,314,765,0.410457516
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,378,697,0.542324247,2012,Q4,1666,2901,0.574284729
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,777,1316,0.590425532,2013,Q3Q4,1455,2502,0.581534772
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2576,7451,0.345725406,2012,Q3,7938,22565,0.351783736
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,360,590,0.610169492,2014,Q3Q4,803,1364,0.588709677
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,428,1281,0.334113973,2014,Q1Q2,428,1281,0.334113973
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,441,782,0.563938619,2010,Q4,1809,3229,0.560235367
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,81,230,0.352173913,2012,Q1,81,230,0.352173913
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,75,154,0.487012987,2012,Q4,398,765,0.520261438
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2983,8330,0.358103241,2011,Q2,5800,16385,0.353982301
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,283,716,0.395251397,2012,Q2,577,1446,0.399031812
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,61,154,0.396103896,2012,Q4,334,765,0.436601307
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,781,1964,0.397657841,2012,Q4,3512,8634,0.406763956
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,91,237,0.383966245,2011,Q2,174,450,0.386666667
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,226,708,0.31920904,2011,Q3,784,2127,0.368594264
